time,trend,seasonal,residual,time_series
1997-09-01,36.375,17.851174325156812,-51.22617432515681,3.0
1997-10-01,41.625,43.24324421762993,-25.86824421762993,59.0
1997-11-01,47.291666666666664,42.67523346494175,-29.966900131608412,60.0
1997-12-01,43.33333333333333,16.494991529457884,8.171675137208787,68.0
1998-01-01,38.375,13.72536787354391,-15.10036787354391,37.0
1998-02-01,37.708333333333336,-5.49600309419803,-26.212330239135305,6.0
1998-03-01,38.541666666666664,-12.15393320172491,-16.387733464941753,10.0
1998-04-01,40.875,4.161927013328851,92.96307298667115,138.0
1998-05-01,40.041666666666664,-11.39318051355287,-0.6484861531137938,28.0
1998-06-01,37.95833333333333,-26.362266535058247,-5.596066798275082,6.0
1998-07-01,44.49999999999999,-43.68532181059588,3.1853218105958874,4.0
1998-08-01,51.125,-39.061233268929215,15.936233268929215,28.0
1998-09-01,52.74999999999999,17.851174325156812,-36.601174325156805,34.0
1998-10-01,51.166666666666664,43.24324421762993,-10.409910884296593,84.0
1998-11-01,47.958333333333336,42.67523346494175,-75.63356679827508,15.0
1998-12-01,47.91666666666667,16.494991529457884,-1.4116581961245558,63.0
1999-01-01,47.708333333333336,13.72536787354391,137.56629879312274,199.0
1999-02-01,46.625,-5.49600309419803,-38.12899690580197,3.0
1999-03-01,48.958333333333336,-12.15393320172491,15.195599868391575,52.0
1999-04-01,65.29166666666666,4.161927013328851,-11.453593679995508,58.0
1999-05-01,86.08333333333333,-11.39318051355287,-43.69015281978046,31.0
1999-06-01,91.62499999999999,-26.362266535058247,-63.26273346494174,2.0
1999-07-01,81.70833333333334,-43.68532181059588,-35.02301152273746,3.0
1999-08-01,74.08333333333333,-39.061233268929215,-32.022100064404114,3.0
1999-09-01,73.12499999999999,17.851174325156812,24.023825674843202,115.0
1999-10-01,73.29166666666667,43.24324421762993,278.4650891157034,395.0
1999-11-01,73.66666666666666,42.67523346494175,86.65809986839159,203.0
1999-12-01,74.74999999999999,16.494991529457884,-83.24499152945788,8.0
2000-01-01,78.16666666666664,13.72536787354391,-75.89203454021055,16.0
2000-02-01,80.41666666666666,-5.49600309419803,-71.92066357246863,3.0
2000-03-01,79.45833333333331,-12.15393320172491,-38.3044001316084,29.0
2000-04-01,63.37500000000001,4.161927013328851,17.463072986671143,85.0
2000-05-01,50.37499999999999,-11.39318051355287,-25.981819486447122,13.0
2000-06-01,56.791666666666664,-26.362266535058247,15.570599868391582,46.0
2000-07-01,65.45833333333333,-43.68532181059588,19.22698847726255,41.0
2000-08-01,71.79166666666666,-39.061233268929215,-13.730433397737443,19.0
2000-09-01,74.95833333333333,17.851174325156812,-16.80950765849014,76.0
2000-10-01,73.08333333333333,43.24324421762993,-68.32657755096326,48.0
2000-11-01,73.91666666666667,42.67523346494175,121.40809986839156,238.0
2000-12-01,75.24999999999999,16.494991529457884,35.25500847054213,127.0
2001-01-01,71.99999999999999,13.72536787354391,19.274632126456105,105.0
2001-02-01,69.875,-5.49600309419803,1.6210030941980298,66.0
2001-03-01,66.66666666666666,-12.15393320172491,-12.512733464941746,42.0
2001-04-01,63.416666666666664,4.161927013328851,-40.578593679995514,27.0
2001-05-01,55.62500000000001,-11.39318051355287,46.76818051355286,91.0
2001-06-01,43.541666666666664,-26.362266535058247,-17.179400131608418,0.0
2001-07-01,36.375,-43.68532181059588,16.31032181059588,9.0
2001-08-01,34.041666666666664,-39.061233268929215,5.01956660226255,0.0
2001-09-01,33.24999999999999,17.851174325156812,-33.101174325156805,18.0
2001-10-01,34.12499999999999,43.24324421762993,-49.36824421762992,28.0
2001-11-01,33.916666666666664,42.67523346494175,-5.591900131608412,71.0
2001-12-01,34.58333333333333,16.494991529457884,-47.07832486279121,4.0
2002-01-01,37.37499999999999,13.72536787354391,4.899632126456098,56.0
2002-02-01,39.45833333333333,-5.49600309419803,25.037669760864702,59.0
2002-03-01,47.333333333333336,-12.15393320172491,-5.179400131608425,30.0
